dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
26/07/2020,26,7,2020,274,5,Italy,IT,ITA,60359546,Europe,5.03151564
25/07/2020,25,7,2020,252,5,Italy,IT,ITA,60359546,Europe,4.88903611
24/07/2020,24,7,2020,306,10,Italy,IT,ITA,60359546,Europe,4.92879784
23/07/2020,23,7,2020,280,9,Italy,IT,ITA,60359546,Europe,4.77637787
22/07/2020,22,7,2020,128,15,Italy,IT,ITA,60359546,Europe,4.6322416
21/07/2020,21,7,2020,190,13,Italy,IT,ITA,60359546,Europe,4.64715225
20/07/2020,20,7,2020,218,3,Italy,IT,ITA,60359546,Europe,4.67697355
19/07/2020,19,7,2020,249,14,Italy,IT,ITA,60359546,Europe,4.63389834
18/07/2020,18,7,2020,231,11,Italy,IT,ITA,60359546,Europe,4.610704
17/07/2020,17,7,2020,230,20,Italy,IT,ITA,60359546,Europe,4.59745009
16/07/2020,16,7,2020,162,13,Italy,IT,ITA,60359546,Europe,4.54940466
15/07/2020,15,7,2020,114,17,Italy,IT,ITA,60359546,Europe,4.58253944
14/07/2020,14,7,2020,169,13,Italy,IT,ITA,60359546,Europe,4.62892812
13/07/2020,13,7,2020,234,9,Italy,IT,ITA,60359546,Europe,4.55768836
12/7/2020,12,7,2020,188,7,Italy,IT,ITA,60359546,Europe,4.45828403
11/7/2020,11,7,2020,276,12,Italy,IT,ITA,60359546,Europe,4.43674643
10/7/2020,10,7,2020,214,12,Italy,IT,ITA,60359546,Europe,4.40195491
9/7/2020,9,7,2020,193,15,Italy,IT,ITA,60359546,Europe,4.53780749
8/7/2020,8,7,2020,137,30,Italy,IT,ITA,60359546,Europe,5.17399518
7/7/2020,7,7,2020,208,8,Italy,IT,ITA,60359546,Europe,5.13423345
6/7/2020,6,7,2020,192,7,Italy,IT,ITA,60359546,Europe,5.15577105
5/7/2020,5,7,2020,235,21,Italy,IT,ITA,60359546,Europe,5.20878669
4/7/2020,4,7,2020,223,15,Italy,IT,ITA,60359546,Europe,5.25683212
3/7/2020,3,7,2020,201,30,Italy,IT,ITA,60359546,Europe,4.64218203
2/7/2020,2,7,2020,182,21,Italy,IT,ITA,60359546,Europe,4.85755807
1/7/2020,1,7,2020,142,23,Italy,IT,ITA,60359546,Europe,5.09944193
30/06/2020,30,6,2020,126,6,Italy,IT,ITA,60359546,Europe,5.21210017
29/06/2020,29,6,2020,174,22,Italy,IT,ITA,60359546,Europe,5.50202946
28/06/2020,28,6,2020,175,8,Italy,IT,ITA,60359546,Europe,5.77373461
27/06/2020,27,6,2020,255,30,Italy,IT,ITA,60359546,Europe,6.05703694
26/06/2020,26,6,2020,296,34,Italy,IT,ITA,60359546,Europe,5.90461698
25/06/2020,25,6,2020,577,-31,Italy,IT,ITA,60359546,Europe,6.04212629
24/06/2020,24,6,2020,113,18,Italy,IT,ITA,60359546,Europe,5.42084926
23/06/2020,23,6,2020,221,23,Italy,IT,ITA,60359546,Europe,5.70249485
22/06/2020,22,6,2020,224,24,Italy,IT,ITA,60359546,Europe,5.80024243
21/06/2020,21,6,2020,264,49,Italy,IT,ITA,60359546,Europe,5.75551049
20/06/2020,20,6,2020,-148,47,Italy,IT,ITA,60359546,Europe,5.76545092
19/06/2020,19,6,2020,331,66,Italy,IT,ITA,60359546,Europe,6.86883894
18/06/2020,18,6,2020,328,43,Italy,IT,ITA,60359546,Europe,6.61370117
17/06/2020,17,6,2020,210,34,Italy,IT,ITA,60359546,Europe,6.602104
16/06/2020,16,6,2020,301,26,Italy,IT,ITA,60359546,Europe,6.78103179
15/06/2020,15,6,2020,338,44,Italy,IT,ITA,60359546,Europe,6.57725292
14/06/2020,14,6,2020,346,78,Italy,IT,ITA,60359546,Europe,6.60541748
13/06/2020,13,6,2020,163,56,Italy,IT,ITA,60359546,Europe,6.72138919
12/6/2020,12,6,2020,379,53,Italy,IT,ITA,60359546,Europe,7.30621798
11/6/2020,11,6,2020,202,71,Italy,IT,ITA,60359546,Europe,7.66076007
10/6/2020,10,6,2020,283,79,Italy,IT,ITA,60359546,Europe,8.29363428
9/6/2020,9,6,2020,280,65,Italy,IT,ITA,60359546,Europe,8.4825025
8/6/2020,8,6,2020,197,53,Italy,IT,ITA,60359546,Europe,8.51563728
7/6/2020,7,6,2020,270,72,Italy,IT,ITA,60359546,Europe,9.06898803
6/6/2020,6,6,2020,518,85,Italy,IT,ITA,60359546,Europe,9.7300268
5/6/2020,5,6,2020,177,88,Italy,IT,ITA,60359546,Europe,9.95202979
4/6/2020,4,6,2020,321,71,Italy,IT,ITA,60359546,Europe,10.72241332
3/6/2020,3,6,2020,318,55,Italy,IT,ITA,60359546,Europe,11.29233146
2/6/2020,2,6,2020,178,60,Italy,IT,ITA,60359546,Europe,12.11241715
1/6/2020,1,6,2020,355,75,Italy,IT,ITA,60359546,Europe,12.56470683
31/05/2020,31,5,2020,416,111,Italy,IT,ITA,60359546,Europe,13.09486324
30/05/2020,30,5,2020,516,87,Italy,IT,ITA,60359546,Europe,13.85530633
29/05/2020,29,5,2020,593,70,Italy,IT,ITA,60359546,Europe,14.30759602
28/05/2020,28,5,2020,584,117,Italy,IT,ITA,60359546,Europe,14.96863479
27/05/2020,27,5,2020,397,78,Italy,IT,ITA,60359546,Europe,15.47228337
26/05/2020,26,5,2020,300,92,Italy,IT,ITA,60359546,Europe,17.13730584
25/05/2020,25,5,2020,531,50,Italy,IT,ITA,60359546,Europe,17.87289785
24/05/2020,24,5,2020,669,119,Italy,IT,ITA,60359546,Europe,18.32187406
23/05/2020,23,5,2020,652,130,Italy,IT,ITA,60359546,Europe,19.00776391
22/05/2020,22,5,2020,642,156,Italy,IT,ITA,60359546,Europe,20.12606258
21/05/2020,21,5,2020,665,161,Italy,IT,ITA,60359546,Europe,21.3835273
20/05/2020,20,5,2020,813,162,Italy,IT,ITA,60359546,Europe,22.67412681
19/05/2020,19,5,2020,451,99,Italy,IT,ITA,60359546,Europe,23.10819236
18/05/2020,18,5,2020,675,145,Italy,IT,ITA,60359546,Europe,24.38388122
17/05/2020,17,5,2020,875,153,Italy,IT,ITA,60359546,Europe,25.5667927
16/05/2020,16,5,2020,789,242,Italy,IT,ITA,60359546,Europe,27.26494994
15/05/2020,15,5,2020,992,262,Italy,IT,ITA,60359546,Europe,29.21327473
14/05/2020,14,5,2020,888,195,Italy,IT,ITA,60359546,Europe,30.67120485
13/05/2020,13,5,2020,1402,172,Italy,IT,ITA,60359546,Europe,32.6559779
12/5/2020,12,5,2020,744,179,Italy,IT,ITA,60359546,Europe,33.79747091
11/5/2020,11,5,2020,802,165,Italy,IT,ITA,60359546,Europe,35.44592598
10/5/2020,10,5,2020,1083,194,Italy,IT,ITA,60359546,Europe,37.96748239
9/5/2020,9,5,2020,1327,243,Italy,IT,ITA,60359546,Europe,40.07816759
8/5/2020,8,5,2020,1401,274,Italy,IT,ITA,60359546,Europe,42.88468306
7/5/2020,7,5,2020,1444,369,Italy,IT,ITA,60359546,Europe,44.94732283
6/5/2020,6,5,2020,1075,236,Italy,IT,ITA,60359546,Europe,48.1382017
5/5/2020,5,5,2020,1221,195,Italy,IT,ITA,60359546,Europe,50.87844763
4/5/2020,4,5,2020,1389,174,Italy,IT,ITA,60359546,Europe,52.59317225
3/5/2020,3,5,2020,1900,474,Italy,IT,ITA,60359546,Europe,55.34004514
2/5/2020,2,5,2020,1965,269,Italy,IT,ITA,60359546,Europe,57.97591652
1/5/2020,1,5,2020,1872,285,Italy,IT,ITA,60359546,Europe,60.50741336
30/04/2020,30,4,2020,2086,323,Italy,IT,ITA,60359546,Europe,63.67841137
29/04/2020,29,4,2020,2091,382,Italy,IT,ITA,60359546,Europe,64.64097659
28/04/2020,28,4,2020,1739,333,Italy,IT,ITA,60359546,Europe,66.10056345
27/04/2020,27,4,2020,2324,260,Italy,IT,ITA,60359546,Europe,68.44319207
26/04/2020,26,4,2020,2357,415,Italy,IT,ITA,60359546,Europe,71.37230621
25/04/2020,25,4,2020,3021,420,Italy,IT,ITA,60359546,Europe,75.24410472
24/04/2020,24,4,2020,2646,464,Italy,IT,ITA,60359546,Europe,76.78487177
23/04/2020,23,4,2020,3370,437,Italy,IT,ITA,60359546,Europe,79.36607078
22/04/2020,22,4,2020,2729,534,Italy,IT,ITA,60359546,Europe,80.13811105
21/04/2020,21,4,2020,2256,454,Italy,IT,ITA,60359546,Europe,80.65170006
20/04/2020,20,4,2020,3047,433,Italy,IT,ITA,60359546,Europe,82.87670023
19/04/2020,19,4,2020,3491,480,Italy,IT,ITA,60359546,Europe,84.97910173
18/04/2020,18,4,2020,3493,575,Italy,IT,ITA,60359546,Europe,87.15605648
17/04/2020,17,4,2020,3786,525,Italy,IT,ITA,60359546,Europe,88.96521521
16/04/2020,16,4,2020,2667,578,Italy,IT,ITA,60359546,Europe,90.42645881
15/04/2020,15,4,2020,2972,604,Italy,IT,ITA,60359546,Europe,93.93046131
14/04/2020,14,4,2020,3153,564,Italy,IT,ITA,60359546,Europe,95.72139592
13/04/2020,13,4,2020,4092,431,Italy,IT,ITA,60359546,Europe,97.20749059
12/4/2020,12,4,2020,4694,619,Italy,IT,ITA,60359546,Europe,99.07132171
11/4/2020,11,4,2020,3951,570,Italy,IT,ITA,60359546,Europe,101.1919473
10/4/2020,10,4,2020,4204,612,Italy,IT,ITA,60359546,Europe,104.5186788
9/4/2020,9,4,2020,3836,540,Italy,IT,ITA,60359546,Europe,107.7476627
8/4/2020,8,4,2020,3039,604,Italy,IT,ITA,60359546,Europe,110.0240217
7/4/2020,7,4,2020,3599,636,Italy,IT,ITA,60359546,Europe,113.6854144
6/4/2020,6,4,2020,4316,527,Italy,IT,ITA,60359546,Europe,115.6569335
5/4/2020,5,4,2020,4805,681,Italy,IT,ITA,60359546,Europe,117.7179166
4/4/2020,4,4,2020,4585,764,Italy,IT,ITA,60359546,Europe,120.6205229
3/4/2020,3,4,2020,4668,760,Italy,IT,ITA,60359546,Europe,122.9416139
2/4/2020,2,4,2020,4782,727,Italy,IT,ITA,60359546,Europe,124.0251211
1/4/2020,1,4,2020,4053,839,Italy,IT,ITA,60359546,Europe,123.0724963
31/03/2020,31,3,2020,4050,810,Italy,IT,ITA,60359546,Europe,122.1993949
30/03/2020,30,3,2020,5217,758,Italy,IT,ITA,60359546,Europe,122.116558
29/03/2020,29,3,2020,5974,887,Italy,IT,ITA,60359546,Europe,118.1503254
28/03/2020,28,3,2020,5959,971,Italy,IT,ITA,60359546,Europe,114.0465835
27/03/2020,27,3,2020,6153,660,Italy,IT,ITA,60359546,Europe,108.3937908
26/03/2020,26,3,2020,5210,685,Italy,IT,ITA,60359546,Europe,102.5918916
25/03/2020,25,3,2020,5249,743,Italy,IT,ITA,60359546,Europe,97.79231938
24/03/2020,24,3,2020,4789,601,Italy,IT,ITA,60359546,Europe,90.71473135
23/03/2020,23,3,2020,5560,649,Italy,IT,ITA,60359546,Europe,85.75776895
22/03/2020,22,3,2020,6557,795,Italy,IT,ITA,60359546,Europe,79.01815564
21/03/2020,21,3,2020,5986,625,Italy,IT,ITA,60359546,Europe,70.22087277
20/03/2020,20,3,2020,5322,429,Italy,IT,ITA,60359546,Europe,61.59257725
19/03/2020,19,3,2020,4207,473,Italy,IT,ITA,60359546,Europe,54.04944563
18/03/2020,18,3,2020,3526,347,Italy,IT,ITA,60359546,Europe,48.05205129
17/03/2020,17,3,2020,4000,347,Italy,IT,ITA,60359546,Europe,42.98243065
16/03/2020,16,3,2020,2823,370,Italy,IT,ITA,60359546,Europe,36.93036392
15/03/2020,15,3,2020,3497,173,Italy,IT,ITA,60359546,Europe,33.18282083
14/03/2020,14,3,2020,2547,252,Italy,IT,ITA,60359546,Europe,27.78682265
13/03/2020,13,3,2020,2651,189,Italy,IT,ITA,60359546,Europe,23.96141283
12/3/2020,12,3,2020,2313,196,Italy,IT,ITA,60359546,Europe,19.98358304
11/3/2020,11,3,2020,977,167,Italy,IT,ITA,60359546,Europe,16.28077189
10/3/2020,10,3,2020,1797,98,Italy,IT,ITA,60359546,Europe,14.81621482
9/3/2020,9,3,2020,1492,133,Italy,IT,ITA,60359546,Europe,11.99975891
8/3/2020,8,3,2020,1247,36,Italy,IT,ITA,60359546,Europe,9.61571182
7/3/2020,7,3,2020,778,49,Italy,IT,ITA,60359546,Europe,7.65247638
6/3/2020,6,3,2020,769,41,Italy,IT,ITA,60359546,Europe,6.38672796
5/3/2020,5,3,2020,587,27,Italy,IT,ITA,60359546,Europe,5.11269584
4/3/2020,4,3,2020,466,28,Italy,IT,ITA,60359546,Europe,4.14019019
3/3/2020,3,3,2020,347,17,Italy,IT,ITA,60359546,Europe,3.36814992
2/3/2020,2,3,2020,561,6,Italy,IT,ITA,60359546,Europe,2.79326157
1/3/2020,1,3,2020,240,8,Italy,IT,ITA,60359546,Europe,1.86383112
29/02/2020,29,2,2020,238,4,Italy,IT,ITA,60359546,Europe,1.46621381
28/02/2020,28,2,2020,250,5,Italy,IT,ITA,60359546,Europe,1.07190998
27/02/2020,27,2,2020,78,1,Italy,IT,ITA,60359546,Europe,0.65772529
26/02/2020,26,2,2020,93,5,Italy,IT,ITA,60359546,Europe,0.52849967
25/02/2020,25,2,2020,97,4,Italy,IT,ITA,60359546,Europe,0.37442296
24/02/2020,24,2,2020,53,0,Italy,IT,ITA,60359546,Europe,0.2137193
23/02/2020,23,2,2020,62,2,Italy,IT,ITA,60359546,Europe,0.12591215
22/02/2020,22,2,2020,14,0,Italy,IT,ITA,60359546,Europe,0.02319434
21/02/2020,21,2,2020,0,0,Italy,IT,ITA,60359546,Europe,0
20/02/2020,20,2,2020,0,0,Italy,IT,ITA,60359546,Europe,0
19/02/2020,19,2,2020,0,0,Italy,IT,ITA,60359546,Europe,0
18/02/2020,18,2,2020,0,0,Italy,IT,ITA,60359546,Europe,0
17/02/2020,17,2,2020,0,0,Italy,IT,ITA,60359546,Europe,0
16/02/2020,16,2,2020,0,0,Italy,IT,ITA,60359546,Europe,0
15/02/2020,15,2,2020,0,0,Italy,IT,ITA,60359546,Europe,0
14/02/2020,14,2,2020,0,0,Italy,IT,ITA,60359546,Europe,0
13/02/2020,13,2,2020,0,0,Italy,IT,ITA,60359546,Europe,0.00497022
12/2/2020,12,2,2020,0,0,Italy,IT,ITA,60359546,Europe,0.00497022
11/2/2020,11,2,2020,0,0,Italy,IT,ITA,60359546,Europe,0.00497022
10/2/2020,10,2,2020,0,0,Italy,IT,ITA,60359546,Europe,0.00497022
9/2/2020,9,2,2020,0,0,Italy,IT,ITA,60359546,Europe,0.00497022
8/2/2020,8,2,2020,0,0,Italy,IT,ITA,60359546,Europe,0.00497022
7/2/2020,7,2,2020,0,0,Italy,IT,ITA,60359546,Europe,0.00497022
6/2/2020,6,2,2020,0,0,Italy,IT,ITA,60359546,Europe,0.00497022
5/2/2020,5,2,2020,0,0,Italy,IT,ITA,60359546,Europe,0.00497022
4/2/2020,4,2,2020,0,0,Italy,IT,ITA,60359546,Europe,0.00497022
3/2/2020,3,2,2020,0,0,Italy,IT,ITA,60359546,Europe,0.00497022
2/2/2020,2,2,2020,0,0,Italy,IT,ITA,60359546,Europe,0.00497022
1/2/2020,1,2,2020,0,0,Italy,IT,ITA,60359546,Europe,0.00497022
31/01/2020,31,1,2020,3,0,Italy,IT,ITA,60359546,Europe,0.00497022
30/01/2020,30,1,2020,0,0,Italy,IT,ITA,60359546,Europe,0
29/01/2020,29,1,2020,0,0,Italy,IT,ITA,60359546,Europe,0
28/01/2020,28,1,2020,0,0,Italy,IT,ITA,60359546,Europe,0
27/01/2020,27,1,2020,0,0,Italy,IT,ITA,60359546,Europe,0
26/01/2020,26,1,2020,0,0,Italy,IT,ITA,60359546,Europe,0
25/01/2020,25,1,2020,0,0,Italy,IT,ITA,60359546,Europe,0
24/01/2020,24,1,2020,0,0,Italy,IT,ITA,60359546,Europe,0
23/01/2020,23,1,2020,0,0,Italy,IT,ITA,60359546,Europe,0
22/01/2020,22,1,2020,0,0,Italy,IT,ITA,60359546,Europe,0
21/01/2020,21,1,2020,0,0,Italy,IT,ITA,60359546,Europe,0
20/01/2020,20,1,2020,0,0,Italy,IT,ITA,60359546,Europe,0
19/01/2020,19,1,2020,0,0,Italy,IT,ITA,60359546,Europe,0
18/01/2020,18,1,2020,0,0,Italy,IT,ITA,60359546,Europe,0
17/01/2020,17,1,2020,0,0,Italy,IT,ITA,60359546,Europe,0
16/01/2020,16,1,2020,0,0,Italy,IT,ITA,60359546,Europe,0
15/01/2020,15,1,2020,0,0,Italy,IT,ITA,60359546,Europe,0
14/01/2020,14,1,2020,0,0,Italy,IT,ITA,60359546,Europe,0
13/01/2020,13,1,2020,0,0,Italy,IT,ITA,60359546,Europe,0
12/1/2020,12,1,2020,0,0,Italy,IT,ITA,60359546,Europe,
11/1/2020,11,1,2020,0,0,Italy,IT,ITA,60359546,Europe,
10/1/2020,10,1,2020,0,0,Italy,IT,ITA,60359546,Europe,
9/1/2020,9,1,2020,0,0,Italy,IT,ITA,60359546,Europe,
8/1/2020,8,1,2020,0,0,Italy,IT,ITA,60359546,Europe,
7/1/2020,7,1,2020,0,0,Italy,IT,ITA,60359546,Europe,
6/1/2020,6,1,2020,0,0,Italy,IT,ITA,60359546,Europe,
5/1/2020,5,1,2020,0,0,Italy,IT,ITA,60359546,Europe,
4/1/2020,4,1,2020,0,0,Italy,IT,ITA,60359546,Europe,
3/1/2020,3,1,2020,0,0,Italy,IT,ITA,60359546,Europe,
2/1/2020,2,1,2020,0,0,Italy,IT,ITA,60359546,Europe,
1/1/2020,1,1,2020,0,0,Italy,IT,ITA,60359546,Europe,
31/12/2019,31,12,2019,0,0,Italy,IT,ITA,60359546,Europe,
25/11/2020,25,11,2020,79,4,Jamaica,JM,JAM,2948277,America,28.79648011
24/11/2020,24,11,2020,59,1,Jamaica,JM,JAM,2948277,America,27.16841057
23/11/2020,23,11,2020,44,1,Jamaica,JM,JAM,2948277,America,26.38829391
22/11/2020,22,11,2020,89,2,Jamaica,JM,JAM,2948277,America,26.04911275
21/11/2020,21,11,2020,63,0,Jamaica,JM,JAM,2948277,America,24.59063378
20/11/2020,20,11,2020,69,2,Jamaica,JM,JAM,2948277,America,24.25145263
19/11/2020,19,11,2020,90,2,Jamaica,JM,JAM,2948277,America,23.50525409
18/11/2020,18,11,2020,0,0,Jamaica,JM,JAM,2948277,America,21.47016715
17/11/2020,17,11,2020,45,0,Jamaica,JM,JAM,2948277,America,22.79297366
16/11/2020,16,11,2020,104,2,Jamaica,JM,JAM,2948277,America,25.54034102
15/11/2020,15,11,2020,57,2,Jamaica,JM,JAM,2948277,America,23.26782728
14/11/2020,14,11,2020,89,2,Jamaica,JM,JAM,2948277,America,24.35320697
13/11/2020,13,11,2020,53,0,Jamaica,JM,JAM,2948277,America,23.9801077
12/11/2020,12,11,2020,8,1,Jamaica,JM,JAM,2948277,America,24.76022436
11/11/2020,11,11,2020,31,3,Jamaica,JM,JAM,2948277,America,26.65963883
10/11/2020,10,11,2020,36,0,Jamaica,JM,JAM,2948277,America,26.89706564
9/11/2020,9,11,2020,34,3,Jamaica,JM,JAM,2948277,America,26.86314753
8/11/2020,8,11,2020,46,0,Jamaica,JM,JAM,2948277,America,27.20232868
7/11/2020,7,11,2020,53,1,Jamaica,JM,JAM,2948277,America,26.72747506
6/11/2020,6,11,2020,47,2,Jamaica,JM,JAM,2948277,America,26.21870333
5/11/2020,5,11,2020,30,1,Jamaica,JM,JAM,2948277,America,29.88185981
4/11/2020,4,11,2020,39,4,Jamaica,JM,JAM,2948277,America,31.27250255
3/11/2020,3,11,2020,126,1,Jamaica,JM,JAM,2948277,America,31.74735617
2/11/2020,2,11,2020,37,3,Jamaica,JM,JAM,2948277,America,29.06782504
1/11/2020,1,11,2020,89,1,Jamaica,JM,JAM,2948277,America,30.49238589
31/10/2020,31,10,2020,78,3,Jamaica,JM,JAM,2948277,America,29.61051489
30/10/2020,30,10,2020,76,4,Jamaica,JM,JAM,2948277,America,29.16957938
29/10/2020,29,10,2020,64,2,Jamaica,JM,JAM,2948277,America,29.23741562
28/10/2020,28,10,2020,38,4,Jamaica,JM,JAM,2948277,America,29.74618735
27/10/2020,27,10,2020,35,4,Jamaica,JM,JAM,2948277,America,31.74735617
26/10/2020,26,10,2020,44,2,Jamaica,JM,JAM,2948277,America,33.7824431
25/10/2020,25,10,2020,32,4,Jamaica,JM,JAM,2948277,America,37.68302639
24/10/2020,24,10,2020,38,3,Jamaica,JM,JAM,2948277,America,43.24559734
23/10/2020,23,10,2020,155,5,Jamaica,JM,JAM,2948277,America,45.00933935
22/10/2020,22,10,2020,71,0,Jamaica,JM,JAM,2948277,America,42.53331692
21/10/2020,21,10,2020,53,1,Jamaica,JM,JAM,2948277,America,42.90641619
20/10/2020,20,10,2020,47,2,Jamaica,JM,JAM,2948277,America,44.39881327
19/10/2020,19,10,2020,79,3,Jamaica,JM,JAM,2948277,America,46.77308136
18/10/2020,18,10,2020,63,6,Jamaica,JM,JAM,2948277,America,47.48536179
17/10/2020,17,10,2020,65,2,Jamaica,JM,JAM,2948277,America,48.87600453
16/10/2020,16,10,2020,78,9,Jamaica,JM,JAM,2948277,America,51.28419073
15/10/2020,15,10,2020,79,5,Jamaica,JM,JAM,2948277,America,51.79296247
14/10/2020,14,10,2020,97,0,Jamaica,JM,JAM,2948277,America,51.82688058
13/10/2020,13,10,2020,95,7,Jamaica,JM,JAM,2948277,America,56.64325299
12/10/2020,12,10,2020,159,1,Jamaica,JM,JAM,2948277,America,58.50874935
11/10/2020,11,10,2020,196,6,Jamaica,JM,JAM,2948277,America,58.67833993
10/10/2020,10,10,2020,90,4,Jamaica,JM,JAM,2948277,America,56.40582618
9/10/2020,9,10,2020,82,2,Jamaica,JM,JAM,2948277,America,57.93214138
8/10/2020,8,10,2020,82,3,Jamaica,JM,JAM,2948277,America,61.66313409
7/10/2020,7,10,2020,97,3,Jamaica,JM,JAM,2948277,America,63.01985872
6/10/2020,6,10,2020,117,0,Jamaica,JM,JAM,2948277,America,64.10523842
5/10/2020,5,10,2020,100,1,Jamaica,JM,JAM,2948277,America,64.68184638
4/10/2020,4,10,2020,104,3,Jamaica,JM,JAM,2948277,America,69.0912014
3/10/2020,3,10,2020,136,5,Jamaica,JM,JAM,2948277,America,71.906405
2/10/2020,2,10,2020,93,4,Jamaica,JM,JAM,2948277,America,73.97541004
1/10/2020,1,10,2020,80,7,Jamaica,JM,JAM,2948277,America,78.38476507
30/09/2020,30,9,2020,239,7,Jamaica,JM,JAM,2948277,America,79.36839042
29/09/2020,29,9,2020,150,4,Jamaica,JM,JAM,2948277,America,74.9590354
28/09/2020,28,9,2020,164,1,Jamaica,JM,JAM,2948277,America,75.36605278
27/09/2020,27,9,2020,129,8,Jamaica,JM,JAM,2948277,America,74.82336293
26/09/2020,26,9,2020,135,3,Jamaica,JM,JAM,2948277,America,74.24675497
25/09/2020,25,9,2020,192,1,Jamaica,JM,JAM,2948277,America,69.66780937
24/09/2020,24,9,2020,122,1,Jamaica,JM,JAM,2948277,America,65.66547173
23/09/2020,23,9,2020,129,5,Jamaica,JM,JAM,2948277,America,65.39412681
22/09/2020,22,9,2020,134,3,Jamaica,JM,JAM,2948277,America,65.76722608
21/09/2020,21,9,2020,230,7,Jamaica,JM,JAM,2948277,America,63.93564784
20/09/2020,20,9,2020,187,5,Jamaica,JM,JAM,2948277,America,58.81401239
19/09/2020,19,9,2020,197,4,Jamaica,JM,JAM,2948277,America,54.50641171
18/09/2020,18,9,2020,223,5,Jamaica,JM,JAM,2948277,America,50.1309748
17/09/2020,17,9,2020,109,0,Jamaica,JM,JAM,2948277,America,45.07717558
16/09/2020,16,9,2020,109,2,Jamaica,JM,JAM,2948277,America,46.09471905
15/09/2020,15,9,2020,162,2,Jamaica,JM,JAM,2948277,America,53.45495013
14/09/2020,14,9,2020,148,2,Jamaica,JM,JAM,2948277,America,47.96021541
13/09/2020,13,9,2020,112,0,Jamaica,JM,JAM,2948277,America,51.2163545
12/9/2020,12,9,2020,0,0,Jamaica,JM,JAM,2948277,America,50.87717335
11/9/2020,11,9,2020,74,2,Jamaica,JM,JAM,2948277,America,55.65962764
10/9/2020,10,9,2020,114,2,Jamaica,JM,JAM,2948277,America,55.38828272
9/9/2020,9,9,2020,140,2,Jamaica,JM,JAM,2948277,America,53.96372186
8/9/2020,8,9,2020,80,1,Jamaica,JM,JAM,2948277,America,53.28535955
7/9/2020,7,9,2020,79,1,Jamaica,JM,JAM,2948277,America,53.3871139
6/9/2020,6,9,2020,60,2,Jamaica,JM,JAM,2948277,America,54.64208417
5/9/2020,5,9,2020,68,1,Jamaica,JM,JAM,2948277,America,54.87951098
4/9/2020,4,9,2020,74,2,Jamaica,JM,JAM,2948277,America,54.4724936
3/9/2020,3,9,2020,139,3,Jamaica,JM,JAM,2948277,America,55.28652837
2/9/2020,2,9,2020,326,3,Jamaica,JM,JAM,2948277,America,52.13214362
1/9/2020,1,9,2020,0,0,Jamaica,JM,JAM,2948277,America,41.65144591
31/08/2020,31,8,2020,244,1,Jamaica,JM,JAM,2948277,America,42.19413576
30/08/2020,30,8,2020,102,1,Jamaica,JM,JAM,2948277,America,34.96957715
29/08/2020,29,8,2020,141,0,Jamaica,JM,JAM,2948277,America,31.50992936
28/08/2020,28,8,2020,66,0,Jamaica,JM,JAM,2948277,America,27.10057434
27/08/2020,27,8,2020,72,0,Jamaica,JM,JAM,2948277,America,25.0654874
26/08/2020,26,8,2020,120,3,Jamaica,JM,JAM,2948277,America,23.23390916
25/08/2020,25,8,2020,83,0,Jamaica,JM,JAM,2948277,America,19.70642514
24/08/2020,24,8,2020,116,0,Jamaica,JM,JAM,2948277,America,17.16256648
23/08/2020,23,8,2020,67,0,Jamaica,JM,JAM,2948277,America,13.90642738
22/08/2020,22,8,2020,56,1,Jamaica,JM,JAM,2948277,America,12.17660349
21/08/2020,21,8,2020,98,1,Jamaica,JM,JAM,2948277,America,11.26081437
20/08/2020,20,8,2020,46,0,Jamaica,JM,JAM,2948277,America,8.95438251
19/08/2020,19,8,2020,17,0,Jamaica,JM,JAM,2948277,America,7.66549412
18/08/2020,18,8,2020,16,0,Jamaica,JM,JAM,2948277,America,7.59765789
17/08/2020,17,8,2020,31,0,Jamaica,JM,JAM,2948277,America,7.42806731
16/08/2020,16,8,2020,0,0,Jamaica,JM,JAM,2948277,America,6.749705
15/08/2020,15,8,2020,11,0,Jamaica,JM,JAM,2948277,America,7.39414919
14/08/2020,14,8,2020,6,0,Jamaica,JM,JAM,2948277,America,7.02104992
13/08/2020,13,8,2020,18,0,Jamaica,JM,JAM,2948277,America,7.08888615
12/8/2020,12,8,2020,16,0,Jamaica,JM,JAM,2948277,America,6.51227819
11/8/2020,11,8,2020,8,0,Jamaica,JM,JAM,2948277,America,6.03742457
10/8/2020,10,8,2020,20,1,Jamaica,JM,JAM,2948277,America,6.13917892
9/8/2020,9,8,2020,16,0,Jamaica,JM,JAM,2948277,America,5.63040718
8/8/2020,8,8,2020,29,1,Jamaica,JM,JAM,2948277,America,5.63040718
7/8/2020,7,8,2020,30,0,Jamaica,JM,JAM,2948277,America,4.81637241
6/8/2020,6,8,2020,8,0,Jamaica,JM,JAM,2948277,America,3.79882894
5/8/2020,5,8,2020,15,0,Jamaica,JM,JAM,2948277,America,3.76491083
4/8/2020,4,8,2020,11,0,Jamaica,JM,JAM,2948277,America,3.25613909
3/8/2020,3,8,2020,11,2,Jamaica,JM,JAM,2948277,America,3.52748402
2/8/2020,2,8,2020,19,0,Jamaica,JM,JAM,2948277,America,3.6970746
1/8/2020,1,8,2020,0,0,Jamaica,JM,JAM,2948277,America,3.25613909
